platform,post_type,post_length,views,likes,comments,shares,engagement_rate
1,3,28,74241,2428,140,208,0.037391738
2,3,68,263565,25958,4979,3036,0.128897995
2,1,60,69535,3120,623,219,0.0569785
2,1,114,56576,3864,720,305,0.086414734
2,1,82,33147,2490,164,61,0.081907865
2,1,82,121622,5838,1028,217,0.058237819
2,2,93,234155,13635,1990,1085,0.071362986
3,1,114,43929,1387,71,35,0.03398666
2,3,26,67637,3511,693,210,0.065260139
2,1,56,158084,6002,435,461,0.043635029
3,2,54,68313,4048,443,134,0.067703073
2,1,51,14525,1020,55,29,0.076006885
1,1,27,242685,15837,1527,350,0.072991738
1,2,100,132228,10565,1428,877,0.097331881
2,2,94,48348,664,125,25,0.01683627
3,2,119,62447,1066,211,116,0.022306916
1,2,95,202722,5773,655,485,0.034100887
3,2,113,112709,11126,1270,249,0.112191573
1,2,80,235312,19301,1429,534,0.090365132
2,3,87,91030,8481,1058,1181,0.117763375
3,1,23,199953,6896,1317,249,0.042319945
3,1,56,135113,8329,623,986,0.073553248
3,2,38,81866,4907,441,255,0.068441111
1,2,100,212806,13035,2394,805,0.076285443
1,3,33,54826,4088,588,94,0.087002517
1,3,65,108808,4946,492,456,0.054168811
2,2,89,211355,14995,2577,1210,0.088864706
1,3,39,151145,12236,811,1429,0.09577558
2,3,110,100822,3631,649,500,0.047410287
3,2,9,30028,2856,364,260,0.115891834
3,2,80,156512,8862,1449,1274,0.074019883
2,2,11,37887,2877,367,112,0.088579196
1,2,45,173009,13080,1137,847,0.087070615
2,1,6,70045,4263,622,545,0.077521593
3,1,93,106136,4143,303,380,0.045469963
3,2,14,194575,13625,1151,1241,0.082317872
2,3,106,263507,4705,622,375,0.021638894
1,2,48,247025,24289,2635,544,0.111195223
1,1,74,211854,5626,910,171,0.031658595
2,3,95,32428,1128,155,35,0.040643888
2,1,39,137685,13203,1415,589,0.110447761
1,2,66,51343,1375,136,44,0.030286504
3,1,78,75159,1902,355,64,0.030881199
2,1,77,106337,8763,490,900,0.095479466
1,1,24,194199,6333,973,224,0.038774659
1,3,105,55088,1020,110,82,0.022001162
3,1,39,178095,5413,577,152,0.034487212
3,3,41,31653,2847,420,156,0.108141408
3,2,108,79512,2801,497,392,0.046408089
3,2,76,111122,8062,1279,193,0.085797592
3,1,114,17718,807,121,108,0.058471611
2,3,58,79877,2683,333,318,0.041739174
1,2,99,57219,1313,158,183,0.028906482
2,3,117,190026,18527,2206,2265,0.121025544
2,3,111,31285,1780,127,226,0.068179639
2,1,84,115545,2348,314,79,0.023722359
2,1,32,263531,7350,715,945,0.034189526
2,3,74,136527,6369,909,522,0.057131556
3,3,36,75179,4433,576,291,0.07049841
3,1,96,129185,3405,650,136,0.032441847
1,3,15,204228,7147,823,143,0.039725209
2,1,46,276011,22228,3326,2301,0.100919891
1,3,27,28577,1359,188,155,0.059558386
3,1,34,161719,1637,249,115,0.012373314
3,3,13,181966,2703,243,111,0.016799842
3,1,96,93007,4607,408,178,0.055834507
2,3,92,206707,3185,426,133,0.018112594
2,2,63,149959,3846,682,105,0.030895111
3,2,32,45314,3421,540,228,0.092443836
1,3,92,182275,9703,1196,971,0.065121383
1,2,83,227277,12141,1071,948,0.062302829
3,3,107,2059,131,21,4,0.075764934
1,3,118,146745,11881,2244,1498,0.106463593
3,2,37,188423,4573,374,262,0.027645245
1,3,51,91231,2333,396,229,0.032423189
3,1,102,123696,2588,196,134,0.023590092
1,3,26,4794,452,83,44,0.12077597
2,3,33,267141,16551,2421,609,0.073298371
3,2,38,128142,2349,181,247,0.021671271
3,1,46,12721,379,21,35,0.034195425
1,3,56,193358,14560,2245,1274,0.09350014
3,3,51,7686,96,13,4,0.014702056
3,3,78,180515,13594,1926,1207,0.09266266
3,3,55,97003,8927,1092,1219,0.115852087
2,3,49,239363,3608,512,130,0.017755459
2,3,98,200335,5364,970,598,0.034602042
1,1,79,65722,671,129,23,0.012522443
2,1,38,188645,3737,379,239,0.02308569
1,3,25,146960,9630,1186,1048,0.08072945
2,3,17,280677,3938,358,365,0.016606277
1,2,58,155988,7538,842,815,0.058946842
2,1,29,66422,3673,622,533,0.07268676
2,1,25,275288,25215,2868,3682,0.115388248
1,3,5,110578,5825,633,809,0.065718316
3,1,62,93045,2124,377,179,0.028803267
3,1,73,193003,6955,349,447,0.040159998
2,2,90,199784,14084,2504,793,0.086998959
1,2,75,139509,2802,216,265,0.023532532
3,1,17,92083,2841,259,224,0.036097868
1,1,113,166590,16595,1729,2477,0.124863437
3,1,56,25830,271,49,24,0.013317847
1,3,27,113581,2691,501,168,0.029582413
2,2,25,223957,19245,2870,1975,0.107565292
1,3,10,228897,4377,507,112,0.021826411
3,2,24,138987,1810,230,62,0.015123717
2,2,80,295839,6188,848,657,0.026004009
1,2,44,209342,15161,2927,546,0.089012238
3,1,13,16703,1659,324,196,0.130455607
2,2,54,157550,9950,1762,279,0.076109172
1,3,32,70918,1502,206,146,0.026142869
3,2,15,32128,852,92,92,0.032246016
1,3,100,56250,3284,277,398,0.070382222
1,2,79,225191,16756,2181,2264,0.094146747
2,2,92,112777,7856,800,476,0.080973957
2,1,60,111616,6889,419,781,0.072471689
3,3,83,48799,4819,585,146,0.113731839
2,2,109,230300,6407,869,819,0.035149805
3,2,39,191320,4890,692,663,0.032641648
1,3,85,35907,3135,191,367,0.102849027
1,2,29,10644,385,47,21,0.042559188
3,1,117,36583,1460,216,41,0.046934368
1,3,103,57560,3417,663,255,0.075312717
2,1,23,110589,4900,263,270,0.049127852
1,3,109,44988,1614,244,143,0.044478528
2,3,35,290306,26866,1594,1912,0.104620642
3,3,85,147222,3185,235,120,0.024045319
3,2,54,174376,8088,614,1041,0.055873515
1,3,91,98373,1009,100,133,0.012625416
1,3,67,39003,3224,563,405,0.107478912
2,3,51,56746,1427,254,67,0.030803933
2,1,5,71923,5722,607,433,0.094017213
1,3,62,211817,4951,567,209,0.02703749
1,2,14,135055,6415,529,683,0.056473289
3,3,12,129310,9767,1122,1217,0.093619983
3,3,110,49114,1688,153,161,0.040762308
3,1,30,99687,3813,290,346,0.044629691
1,2,38,54274,3802,280,429,0.083115304
1,2,23,221411,5954,990,206,0.032292885
1,2,82,22378,2140,144,111,0.107024756
3,3,76,9548,257,36,15,0.032258065
1,3,119,42621,3303,248,294,0.090213744
2,2,5,253660,20859,3664,3063,0.108751873
1,2,52,200383,8755,798,1157,0.053447648
1,1,29,89901,2163,122,112,0.026662662
1,2,28,230315,5742,676,288,0.029116645
1,3,51,118423,11687,2337,895,0.125980595
1,3,88,92673,6977,1199,1023,0.099263
2,3,98,285014,14394,1950,573,0.059354979
2,1,73,50738,1682,131,242,0.040502188
1,2,71,70537,825,55,36,0.012986092
3,3,36,147828,10398,1827,1406,0.092208513
1,1,21,60707,5835,981,746,0.124565536
1,1,65,174902,3430,409,462,0.024590914
1,3,110,227471,17720,2006,2408,0.097304711
3,1,73,143118,3404,552,164,0.028787434
3,1,15,156724,12740,1661,1544,0.101739363
3,3,42,57029,2472,273,268,0.052832769
2,1,72,281030,20820,1827,2795,0.09053126
3,3,107,88281,8242,563,690,0.107554287
2,3,23,175020,11518,1603,849,0.079819449
2,1,107,209402,19445,3381,2224,0.119626365
3,3,114,113705,3542,573,195,0.037905105
3,3,117,117431,11512,1778,1457,0.125580128
3,2,91,8162,722,136,41,0.110144572
2,3,21,87293,1718,187,44,0.022327105
1,2,17,139977,6609,466,605,0.054866157
3,2,95,120815,11288,737,1452,0.111550718
3,2,5,128614,2190,423,240,0.022182655
3,2,6,112580,5723,791,850,0.065411263
2,1,86,43457,3264,560,124,0.090848425
2,1,104,89940,1170,152,75,0.015532577
1,3,113,149452,11620,1275,806,0.091674919
3,3,101,148580,6315,505,174,0.047072284
2,3,104,24676,800,142,20,0.038985249
1,1,70,91796,5676,337,135,0.066974596
3,2,72,74433,4390,812,321,0.074200959
2,1,20,149942,13293,1073,1725,0.107314828
3,1,8,16219,1148,59,128,0.08231087
3,3,61,152952,7336,481,572,0.054847272
2,3,77,125082,8569,1564,465,0.084728418
2,3,117,190366,14755,900,324,0.083938308
2,2,89,7948,749,77,32,0.107951686
3,2,27,37902,2781,243,195,0.084929555
3,1,6,10969,646,35,44,0.06609536
1,2,71,65805,2867,371,154,0.051546235
3,3,91,22646,2043,408,305,0.121699196
2,2,30,196638,15991,2845,1249,0.102142007
3,2,115,57818,979,73,53,0.019111695
1,2,11,197523,14411,2632,1050,0.091599459
1,2,104,6678,390,45,21,0.068283917
2,3,48,245116,4737,431,311,0.022352682
2,3,37,98055,5966,871,216,0.071929019
1,1,117,118686,3243,267,65,0.030121497
1,1,68,126439,9322,1696,782,0.093325635
1,1,40,133395,4677,671,390,0.043015106
2,2,8,123189,2898,204,117,0.02613058
1,2,27,7014,121,16,15,0.021670944
1,3,29,139179,7539,954,338,0.063450664
2,1,109,42423,1186,143,142,0.034674587
3,3,94,122015,10610,1111,474,0.099946728
3,1,96,124308,1276,154,72,0.012082891
1,1,96,238234,20470,2822,1127,0.102500063
3,1,89,105924,6026,964,300,0.06882293
3,2,78,109416,10174,1909,1463,0.123802735
3,1,31,34332,975,55,52,0.031515787
3,1,55,107308,2060,278,171,0.023381295
1,2,119,168082,11134,1812,1286,0.084672957
3,1,83,90935,6693,450,411,0.083070325
3,2,85,4661,202,37,4,0.052134735
2,2,107,140870,1582,137,188,0.013537304
1,3,103,200148,9332,1633,531,0.057437496
2,2,73,192132,5963,890,796,0.039811171
2,2,84,292994,12092,1619,1013,0.050253589
1,2,27,218777,12165,2194,1230,0.071255205
3,1,107,136229,9973,1948,1432,0.098018777
2,3,116,47280,4571,912,608,0.128828257
1,1,13,186217,4275,651,526,0.029277671
3,2,37,118779,8455,852,752,0.084686687
1,2,39,116032,3595,651,151,0.037894719
2,3,108,10209,304,45,39,0.038005681
3,3,54,63402,4249,418,136,0.075754708
3,2,28,9645,770,146,104,0.105754277
1,2,92,41508,4067,659,486,0.125566156
3,1,118,104458,8272,975,1029,0.098374466
2,2,28,142090,3432,405,236,0.028664931
2,1,23,162446,4919,980,152,0.037249301
2,3,43,116375,9138,969,1046,0.095836735
1,1,65,98608,5662,363,833,0.06954811
3,2,29,98856,3616,472,475,0.046158048
3,1,99,115631,6066,1108,784,0.068822375
3,1,106,3026,279,38,28,0.114011897
2,3,29,75009,5850,988,205,0.093895399
3,1,31,184178,9312,542,1231,0.060186341
2,2,36,229497,22548,3404,1101,0.117879537
3,1,15,93676,7638,472,415,0.091005167
2,1,73,217549,2290,305,270,0.013169447
3,1,112,96564,1942,242,219,0.02488505
1,2,37,36452,2181,418,64,0.073054976
1,1,23,222034,9213,643,486,0.046578452
2,2,111,270412,22479,1155,2839,0.097898762
2,1,115,85729,7768,548,1114,0.109997784
3,3,20,95602,3026,228,165,0.03576285
3,3,103,133730,10523,922,1251,0.094937561
1,3,15,37064,2156,371,184,0.073143751
3,2,79,167365,7577,807,525,0.053230962
2,2,78,48042,3882,683,530,0.106053037
2,2,102,143864,8753,794,798,0.071908191
2,1,73,183893,12353,2212,1357,0.086582959
2,2,91,43557,679,34,65,0.017861653
2,2,59,12420,779,148,80,0.081078905
1,2,29,172593,6396,1035,558,0.046288088
1,2,97,196023,10662,1193,952,0.06533417
2,3,108,260023,7795,1064,1019,0.037988947
3,1,81,25018,1633,310,96,0.081501319
2,3,115,130200,3030,416,350,0.029155146
1,1,100,66076,1391,117,76,0.023972395
2,1,38,10108,272,36,7,0.031163435
1,3,16,95686,7996,1445,1098,0.110141505
1,2,92,73783,960,190,70,0.016534974
2,3,108,78937,5972,821,649,0.094277715
2,1,25,146069,2203,161,261,0.017970959
3,1,33,7261,459,76,56,0.081393747
1,2,55,203876,16232,3238,802,0.099432989
3,3,27,73520,2264,274,238,0.037758433
2,1,37,25926,716,77,85,0.033865618
1,3,12,231470,8338,1107,296,0.042083207
3,2,46,198618,14492,1082,556,0.081211169
3,2,81,150216,4947,968,332,0.041586782
3,1,73,158975,8768,1540,519,0.068105048
2,2,45,264831,5853,391,723,0.026307343
2,1,78,137249,7069,1355,732,0.066710869
2,1,67,65952,4367,835,370,0.084485687
1,2,18,143240,2358,229,79,0.01861212
2,2,92,273508,22807,3258,789,0.0981836
1,3,66,132133,12469,830,1087,0.108875149
3,3,79,29033,796,49,107,0.032790273
3,1,50,50545,3960,496,478,0.097615986
2,3,71,16865,644,36,86,0.045419508
3,1,97,20936,1484,268,138,0.090275124
2,2,57,264848,9958,1884,485,0.046543678
1,2,116,80863,7084,425,170,0.094963086
3,3,56,99788,4115,234,585,0.049444823
2,1,98,105614,9124,759,746,0.100640067
3,1,117,136813,10801,2046,1422,0.104295644
3,3,105,107589,2976,492,343,0.035421837
2,1,11,139911,3375,511,432,0.030862477
3,1,85,107885,8649,1439,409,0.097298049
3,2,88,21139,953,76,103,0.05355031
3,1,58,179977,17177,1519,1957,0.114753552
3,1,15,54749,5193,507,476,0.112805713
1,1,112,28036,2030,285,261,0.091881866
3,3,29,105541,5810,820,862,0.070986631
3,3,63,178344,4912,399,104,0.03036267
2,3,92,220116,19681,2273,1557,0.106811863
1,1,70,61788,1073,164,126,0.0220593
2,1,31,36611,1586,152,181,0.052415941
2,3,87,206899,8013,491,647,0.04422931
2,3,62,167181,16092,1281,2083,0.116376861
1,1,97,22481,463,34,49,0.024287176
2,1,105,272391,24546,3554,2240,0.111384003
2,2,15,189693,9689,584,537,0.056986816
2,3,59,292463,4174,762,282,0.017841573
3,1,23,172406,13033,816,1936,0.091557138
2,3,96,28728,548,76,75,0.024331662
1,3,43,102156,3200,606,353,0.040712244
1,3,89,164514,13486,800,1775,0.09762695
3,2,94,88846,2125,228,80,0.027384463
1,1,90,45521,1788,177,97,0.045297775
1,1,74,67777,2879,292,388,0.052510439
3,3,15,145209,9147,1281,742,0.076923607
2,1,18,179708,14573,1301,1410,0.096178245
3,2,64,147977,4553,246,614,0.036580009
2,3,40,92309,2632,511,190,0.036106988
2,2,108,297168,8906,1445,735,0.037305497
1,2,45,199038,8826,620,305,0.048990645
3,1,6,19702,1145,135,170,0.073596589
1,1,61,150577,1687,100,247,0.013508039
1,2,111,203862,16355,886,957,0.089266268
2,1,64,135225,12630,721,1652,0.110948419
1,2,24,64071,5504,899,637,0.109878104
3,2,26,141570,1889,220,73,0.01541287
1,3,107,80710,4617,815,106,0.068616033
1,2,8,61456,5116,490,111,0.093025905
2,2,60,231030,9465,1574,270,0.048950353
3,1,97,162805,14771,911,1500,0.105537299
1,3,114,201504,18098,2629,1519,0.110399794
2,1,62,247254,5625,585,841,0.028517233
1,3,92,107280,5838,534,334,0.062509321
3,1,69,59158,728,125,83,0.015822036
1,2,92,126225,4464,257,313,0.039881165
1,3,62,133299,11072,2130,362,0.101756202
2,3,34,8911,871,146,116,0.127146224
1,3,80,183177,16888,1745,1215,0.108354215
2,3,23,78876,1091,216,151,0.01848471
3,1,105,197394,18437,1481,2614,0.11414734
1,1,66,170744,14349,1583,1816,0.103945087
3,3,108,72412,6379,1165,150,0.106253107
3,3,111,199311,18403,3671,2679,0.124192844
1,3,72,66804,3603,309,130,0.060505359
2,1,83,66727,1935,312,272,0.037750835
3,3,88,8440,100,9,9,0.013981043
3,3,48,148823,1803,297,124,0.014943927
1,3,88,146802,9956,684,1132,0.080189643
1,1,65,67792,2735,274,234,0.047837503
1,2,25,155452,8492,520,1046,0.064701644
1,2,14,31972,697,86,60,0.026366821
1,1,34,67385,6589,1022,447,0.119581509
1,2,28,124257,2695,287,180,0.025447259
2,3,52,173185,8664,1232,572,0.060444034
3,3,59,143221,7146,967,582,0.060710371
2,1,108,60014,646,60,22,0.012130503
2,1,56,43402,3042,374,322,0.086125063
1,2,108,128679,7519,453,484,0.065713908
3,2,42,84917,4651,553,432,0.066370691
2,3,71,245416,20523,2436,1815,0.100946964
1,1,97,134315,4258,231,559,0.037583293
1,2,12,125655,10994,1397,1451,0.110158768
3,2,33,135486,11899,1911,1768,0.114978669
2,3,14,139928,11812,1391,607,0.098693614
2,3,73,76799,3127,459,76,0.047682913
2,3,79,249561,6146,798,462,0.029676111
1,3,72,215407,11366,1906,1552,0.068818562
3,2,53,124626,4160,529,407,0.040890344
3,1,62,132551,1948,194,133,0.017163205
2,1,39,63949,2247,391,270,0.045473737
1,3,54,44392,2318,139,261,0.061227248
2,3,44,148542,2992,279,337,0.024289427
3,2,16,146844,13948,1934,1212,0.116409251
1,3,89,161454,11148,1988,991,0.087498606
2,1,20,129052,2874,174,265,0.025671822
2,3,82,149656,12434,800,1141,0.096053616
1,1,89,157463,14727,1360,689,0.106539314
3,3,52,87376,2940,298,152,0.038797839
1,3,95,171037,3915,691,268,0.028496758
2,1,104,17097,667,129,87,0.051646488
2,2,5,154911,13152,691,1053,0.096158439
2,2,69,127202,3276,171,460,0.030714926
2,3,26,219382,17581,3159,2164,0.104402367
3,3,19,39693,2955,207,390,0.089486811
3,1,88,53988,3704,373,138,0.078072905
2,1,71,54769,2683,244,105,0.055359784
3,3,18,127476,5482,505,278,0.049146506
3,1,77,129266,2284,226,242,0.021289434
3,2,23,135541,5714,573,468,0.049837319
2,2,44,175097,11235,1606,472,0.076032142
1,1,102,131237,11921,1720,1394,0.114563728
1,1,8,240481,20436,2624,1783,0.103305459
1,1,37,137237,1770,316,203,0.016679175
2,2,47,212978,4791,847,662,0.02958052
3,3,41,45251,3908,322,542,0.105456233
3,1,70,49526,4682,615,276,0.112526754
2,1,31,107734,1618,271,65,0.018137264
2,1,49,240368,17573,3163,1342,0.091850829
1,3,85,31942,1370,120,42,0.047961931
1,1,117,48017,2054,254,52,0.04914926
2,1,54,65555,4447,572,654,0.086538022
1,2,99,166281,13787,2136,2017,0.107889657
3,1,67,41365,1436,142,94,0.040420645
2,2,109,30976,2276,213,288,0.089650052
2,3,10,46969,3157,491,154,0.080947008
3,1,99,171397,9694,1065,719,0.066967333
3,1,71,189813,12189,616,1394,0.074805203
3,2,108,17515,203,38,18,0.014787325
1,3,71,170246,1764,127,223,0.012417326
2,3,101,78663,4683,338,690,0.072600842
1,2,63,56379,3223,556,68,0.068234626
3,3,17,29391,482,48,67,0.020312341
1,3,25,210348,11418,1132,842,0.063665925
3,3,68,69081,5400,774,394,0.095076794
1,3,41,223299,13109,771,263,0.063336602
1,3,84,60284,3411,291,438,0.068674939
3,3,89,84054,6271,363,744,0.087776905
1,3,52,196278,4998,468,680,0.03131273
2,3,60,83593,4277,771,178,0.062517196
1,1,48,62485,1457,271,69,0.028758902
1,2,17,205611,11749,1132,698,0.066042186
2,3,8,23156,1465,114,130,0.073803766
3,2,99,51316,1075,75,69,0.023754774
2,3,77,184859,3104,338,183,0.01960954
1,3,116,116881,2922,508,127,0.030432662
3,1,37,95099,5969,1061,242,0.076467681
1,2,41,175651,4754,270,387,0.030805404
1,2,57,191646,6663,542,519,0.040303476
2,1,105,208333,15256,1227,1862,0.088056141
2,1,28,127441,4122,718,523,0.042082218
3,2,93,95263,4360,516,484,0.056265287
3,3,55,107118,10025,1055,1283,0.115414776
3,3,45,61235,5159,998,176,0.103421246
1,2,33,55904,1844,348,146,0.041821694
2,3,63,78130,4983,578,285,0.074824011
2,1,44,185626,12979,898,684,0.078442675
2,1,55,143271,13040,986,1468,0.108144705
3,1,54,172104,10200,681,1306,0.070811835
2,2,115,166507,10076,1532,351,0.071822806
2,2,40,166192,14950,1991,540,0.105185568
2,2,83,208227,3101,413,319,0.018407795
3,3,113,4607,306,19,11,0.072932494
2,2,64,221396,10515,1776,1260,0.061207068
3,2,22,155098,14250,1857,1820,0.115584985
2,1,24,260725,25146,1600,2212,0.111067216
2,3,9,284317,7199,1166,994,0.032917483
2,3,22,39262,1387,273,31,0.043069635
3,1,44,184975,6402,743,316,0.04033518
3,3,5,49156,936,63,112,0.022601514
2,2,23,208318,11137,726,1608,0.064665559
1,3,91,102124,5737,309,831,0.067339705
3,1,30,121828,7500,1241,150,0.072979939
3,3,117,79764,5556,856,567,0.087495612
2,1,33,69314,1085,149,25,0.018163719
1,2,63,230760,15235,2511,1691,0.084230369
2,2,67,266270,24561,4909,2943,0.121729823
3,1,102,32466,1654,182,217,0.063235385
3,2,87,118151,2316,360,205,0.024384051
2,2,66,29279,519,55,67,0.021892824
2,3,52,278981,9864,1014,1381,0.043942061
1,2,66,27209,2114,375,188,0.098386563
1,1,22,15220,509,69,44,0.04086728
3,2,70,137037,11413,777,978,0.096090837
1,3,31,245414,20558,2272,1759,0.100193958
1,1,10,176348,9018,1528,1088,0.065971828
3,2,107,106304,3940,752,113,0.045200557
3,2,74,160302,10225,1453,805,0.077871767
3,2,63,43920,3643,397,321,0.099294171
3,1,10,198237,3134,275,150,0.017953258
2,3,35,133260,12767,1446,1153,0.11530842
3,1,109,127534,8689,1171,688,0.082707356
3,1,108,95406,4372,221,506,0.053445276
3,3,98,84909,4715,425,310,0.064186364
1,1,60,97691,4367,658,626,0.057845656
3,1,58,114958,5418,818,399,0.057716731
2,2,89,28036,1783,263,181,0.079433585
2,1,45,131995,2035,391,99,0.019129512
3,2,112,67322,1735,234,190,0.032069754
2,1,22,9847,299,27,25,0.035645374
1,2,91,220322,10283,1766,663,0.05769737
3,2,106,52772,2290,248,149,0.050917153
2,2,27,280037,21002,1803,1445,0.0865957
2,3,96,16613,553,73,42,0.040209475
3,1,40,55833,845,78,44,0.017319506
2,1,29,67423,1010,110,56,0.017442119
3,1,11,91964,1013,155,146,0.0142882
2,3,86,123268,1654,329,97,0.016873803
1,2,24,115242,10058,1475,1020,0.108927301
2,1,9,177454,12910,1180,837,0.084117574
2,3,22,188420,18773,1193,2354,0.118458762
3,3,110,90069,1065,111,117,0.014355661
2,1,108,189777,16398,867,1027,0.096386812
3,2,37,77642,5640,675,638,0.089552047
1,3,83,231921,15685,2337,1856,0.08571022
3,1,39,188889,7949,1007,301,0.049007618
3,2,115,82984,3643,654,346,0.055950545
2,3,114,206254,17758,2203,2219,0.107537308
1,3,69,147780,10967,1308,291,0.085031804
3,1,67,139162,9787,943,841,0.083147698
2,1,89,188974,2411,423,311,0.016642501
2,2,76,97170,2583,479,371,0.035329834
3,1,75,93757,9060,1781,953,0.125793274
2,1,45,85928,4373,862,273,0.064100177
3,2,54,176824,14203,2798,1400,0.104063928
3,1,112,102840,4631,726,109,0.053150525
3,2,108,152715,12032,1617,953,0.095616017
1,2,108,173719,3601,273,412,0.024672028
3,2,34,198154,2732,450,67,0.016396338
2,1,42,216401,11243,1801,1106,0.065387868
1,2,39,231402,14635,2581,1412,0.080500601
2,1,70,209046,8180,976,365,0.045545
1,2,50,87431,6508,1196,611,0.095103567
1,1,12,152546,8332,1314,610,0.067232179
1,2,106,171474,16041,1213,1319,0.108313797
1,3,72,216559,3822,309,238,0.020174641
2,3,41,273912,4380,753,549,0.020743889
3,3,89,115661,10578,1204,714,0.108039875
2,2,17,156519,10990,959,1349,0.084960931
3,1,77,21118,1486,168,44,0.080405341
2,2,49,198123,2472,183,138,0.014097303
1,2,33,180671,17053,3133,1233,0.118552507
1,2,45,200566,15937,967,1156,0.090045172
3,2,60,12200,961,98,74,0.092868852
3,1,92,101066,9305,1242,975,0.11400471
2,2,20,63704,3951,715,373,0.079100213
3,3,16,55487,2525,422,221,0.057094455
2,3,70,182537,9722,518,1253,0.062962577
3,3,66,31840,2545,442,115,0.097424623
3,2,23,20435,1618,235,213,0.101101052
3,1,34,49897,3236,226,406,0.077519691
1,1,20,124677,3693,526,167,0.035178902
1,1,92,231679,19391,3348,1960,0.106608713
2,2,17,242764,16569,2324,812,0.081169366
3,1,73,196948,5891,1177,839,0.040147653
2,3,27,225799,12025,1515,1011,0.064442269
3,1,66,182484,18202,2747,846,0.119435129
